SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes,Available_Stock,Days_to_Expiry,Low_Stock_Flag
SKU0547,Dairy Product 434,Dairy,B,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH4014,2025-03-27,2025-02-01,2025-04-14,166,346,88,61,2,1,"46,44",1.77,"7,45",493.0,168,7,"$3,84","$4,32","$1.329,92","4,03","15,00",75.08,FEFO,Low Stock,-3,2025-07-09,8.28,62.93,,197,-461,True
SKU0548,Dairy Product 116,Dairy,C,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH7767,2025-09-06,2025-08-23,2025-09-21,3,262,64,47,0,0,"35,99",969.0,"7,28",275.0,95,5,"$1,17","$1,33","$306,72","4,12","11,00",92.78,FIFO,Low Stock,0,2025-08-14,-0.72,84.83,Fragile,151,-301,True
SKU0549,Household Product 251,Household,B,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH7633,2025-07-08,2025-05-20,2028-11-29,63,49,0,3,0,0,"5,96",146.0,"8,22",29.0,11,3,"$18,60","$18,51","$911,21","3,65","3,00",77.93,FIFO,In Stock,0,2025-06-24,1.89,60.6,,46,864,False
SKU0550,Bakery Product 161,Bakery,C,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH9784,2025-04-16,2025-03-14,2025-04-22,146,195,25,24,2,0,"12,02",414.0,"16,22",130.0,46,7,"$2,78","$2,90","$542,53","1,85","3,00",79.05,FIFO,Expiring Soon,-1,2025-07-05,1.39,64.83,Fragile,146,-453,False
SKU0551,Household Product 22,Household,B,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH1643,2025-04-25,2025-03-21,2028-07-13,137,128,33,27,3,0,"9,54",300.0,"13,42",32.0,13,2,"$9,77","$10,23","$1.250,16","2,24","3,00",97.86,FEFO,In Stock,2,2025-07-05,-3.79,95.56,,68,725,False
SKU0552,Personal Product 98,Personal Care,C,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH5684,2025-05-31,2025-05-02,2028-02-13,101,30,6,2,0,0,"2,79",70.0,"10,75",23.0,9,5,"$13,08","$11,94","$392,31","2,79","1,00",73.76,FIFO,In Stock,6,2025-07-17,-9.8,97.5,,22,574,True
SKU0553,Personal Product 354,Personal Care,B,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH8400,2025-05-14,2025-05-09,2029-12-27,118,113,65,48,2,2,"21,59",542.0,"5,23",171.0,63,5,"$13,78","$12,72","$1.556,62","5,73","12,00",89.68,FIFO,Low Stock,1,2025-08-17,4.64,76.08,,0,1257,True
SKU0554,Personal Product 357,Personal Care,B,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH6299,2025-06-01,2025-05-04,2028-09-24,100,75,31,37,0,0,"14,87",450.0,"5,04",319.0,111,14,"$22,43","$25,46","$1.682,07","5,95","9,00",80.02,FIFO,Low Stock,3,2025-08-18,-6.12,81.65,,7,798,True
SKU0555,Personal Product 459,Personal Care,B,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH6309,2025-08-17,2025-07-04,2028-01-11,23,48,7,10,2,1,"4,95",127.0,"9,70",82.0,32,10,"$23,42","$25,41","$1.124,07","3,09","3,00",85.54,FIFO,Low Stock,2,2025-08-25,7.41,63.71,Fragile,31,541,True
SKU0556,Pantry Product 44,Pantry,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH3619,2025-05-02,2025-04-08,2029-10-06,130,231,3,20,1,1,"19,16",568.0,"12,06",121.0,44,4,"$5,61","$5,43","$1.296,44","2,49","10,00",77.11,FEFO,In Stock,4,2025-09-04,2.53,82.22,,208,1175,False
SKU0557,Personal Product 290,Personal Care,C,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH1840,2025-08-03,2025-07-08,2027-08-04,37,162,35,41,0,0,"22,27",587.0,"7,27",37.0,15,1,"$4,12","$3,71","$667,07","4,12","6,00",78.73,FEFO,In Stock,-2,2025-08-01,4.36,81.29,,86,381,False
SKU0558,Personal Product 148,Personal Care,C,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH1057,2025-08-07,2025-06-29,2027-09-26,33,159,53,15,0,0,"22,50",640.0,"7,07",172.0,59,5,"$1,96","$2,25","$310,94","4,25","6,00",86.73,FEFO,Low Stock,5,2025-09-08,4.61,92.55,,91,434,True
SKU0559,Household Product 279,Household,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH4553,2025-05-06,2025-03-30,2027-09-05,126,81,47,17,2,1,"14,95",499.0,"5,42",53.0,23,2,"$5,24","$5,49","$424,14","5,54","8,00",77.71,FEFO,In Stock,4,2025-07-13,0.36,76.72,,17,413,True
SKU0560,Fresh Product 308,Fresh Produce,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH4401,2025-04-22,2025-04-19,2025-04-29,140,217,52,64,0,0,"32,75",1.103,"6,63",52.0,19,1,"$1,95","$2,17","$423,80","4,53","4,00",74.05,FIFO,Expiring Soon,-2,2025-08-22,6.9,73.69,Promotional item,101,-446,False
SKU0561,Fresh Product 438,Fresh Produce,B,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH6424,2025-04-08,2025-02-09,2025-04-15,154,789,247,244,3,1,"72,36",1.726,"10,90",327.0,110,3,"$1,60","$1,47","$1.259,32","2,75","24,00",83.8,FIFO,Expiring Soon,-3,2025-09-03,-3.58,92.7,High return rate,298,-460,True
SKU0562,Dairy Product 146,Dairy,C,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH3906,2025-04-16,2025-03-18,2025-05-10,146,111,20,13,2,1,"11,08",374.0,"10,02",72.0,28,4,"$1,68","$1,82","$186,49","2,99","4,00",72.08,FEFO,Expiring Soon,-2,2025-09-05,-1.76,75.42,Promotional item,78,-435,False
SKU0563,Seafood Product 460,Seafood,A,S007,PT Bakerindo,WHJKT,Jakarta - Cengkareng,BATCH5797,2025-05-23,2025-04-23,2025-05-27,109,393,79,79,0,1,"26,88",867.0,"14,62",41.0,14,1,"$9,03","$8,87","$3.549,81","2,05","9,00",92.1,FIFO,Expiring Soon,0,2025-08-25,7.72,62.76,,235,-418,False
SKU0564,Meat Product 270,Meat,B,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH1953,2025-07-18,2025-07-12,2025-07-29,53,192,0,51,0,2,"19,02",470.0,"10,09",120.0,44,4,"$7,43","$7,70","$1.427,39","2,97","9,00",78.19,FIFO,Expiring Soon,-2,2025-07-10,-5.23,83.69,,141,-355,False
SKU0565,Pantry Product 404,Pantry,B,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH5254,2025-04-07,2025-03-05,2028-01-15,155,262,56,57,0,0,"19,86",485.0,"13,19",96.0,36,3,"$5,15","$5,37","$1.348,85","2,27","8,00",84.06,FEFO,In Stock,0,2025-08-24,-5.75,61.21,,149,545,False
SKU0566,Frozen Product 374,Frozen,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH4812,2025-07-25,2025-06-10,2026-06-26,46,264,144,50,0,0,"36,75",1.187,"7,18",221.0,74,4,"$7,44","$6,80","$1.965,03","4,18","14,00",78.05,FEFO,In Stock,0,2025-08-16,-5.78,81.52,Seasonal SKU,70,-23,True
SKU0567,Frozen Product 408,Frozen,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH7783,2025-04-05,2025-04-03,2026-01-16,157,97,26,8,0,0,"8,58",286.0,"11,31",94.0,34,7,"$2,71","$2,47","$263,03","2,65","9,00",80.19,FEFO,In Stock,-1,2025-07-27,-3.0,70.99,,63,-184,True
SKU0568,Pantry Product 6,Pantry,A,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH6042,2025-07-06,2025-06-17,2026-11-21,65,180,19,14,0,3,"13,31",426.0,"13,52",64.0,24,3,"$11,37","$11,00","$2.046,26","2,22","3,00",80.26,FEFO,In Stock,-2,2025-09-09,9.78,70.36,Promotional item,147,125,False
SKU0569,Seafood Product 371,Seafood,A,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH4178,2025-09-02,2025-08-12,2025-09-07,7,221,39,9,1,1,"18,63",623.0,"11,86",89.0,33,3,"$11,92","$11,19","$2.633,68","2,53","6,00",93.09,FEFO,Expiring Soon,1,2025-06-15,9.15,76.09,,173,-315,False
SKU0570,Frozen Product 19,Frozen,A,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH8546,2025-08-01,2025-06-05,2026-07-07,39,370,56,67,2,1,"30,02",1.106,"12,33",186.0,66,4,"$6,87","$7,48","$2.541,79","2,43","13,00",87.86,FEFO,In Stock,-1,2025-07-12,1.07,61.49,,247,-12,False
SKU0571,Bakery Product 381,Bakery,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH6169,2025-06-25,2025-05-21,2025-07-01,76,123,16,7,2,0,"10,09",388.0,"12,19",18.0,8,1,"$2,20","$2,48","$270,19","2,46","10,00",88.33,FIFO,Expiring Soon,3,2025-08-14,2.78,79.1,,100,-383,False
SKU0572,Seafood Product 470,Seafood,B,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH1510,2025-08-02,2025-07-12,2025-08-09,38,147,51,11,0,2,"26,00",703.0,"5,65",84.0,32,2,"$8,78","$8,33","$1.290,57","5,31","13,00",71.56,FEFO,Expiring Soon,1,2025-06-21,-0.29,63.13,,85,-344,False
SKU0573,Dairy Product 311,Dairy,A,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH6050,2025-04-10,2025-02-24,2025-04-20,152,809,149,94,3,0,"55,85",2.16,"14,49",592.0,201,7,"$3,54","$3,46","$2.862,16","2,07","23,00",92.92,FEFO,Expiring Soon,4,2025-06-11,1.22,75.62,Fragile,566,-455,True
SKU0574,Fresh Product 450,Fresh Produce,C,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH4541,2025-05-17,2025-04-14,2025-05-24,115,120,3,3,0,1,"7,95",198.0,"15,09",37.0,13,3,"$1,12","$1,23","$134,05","1,99","5,00",80.0,FEFO,Expiring Soon,3,2025-08-18,2.36,87.69,Seasonal SKU,114,-421,False
SKU0575,Beverages Product 468,Beverages,A,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH8907,2025-05-03,2025-03-07,2026-06-23,129,1,61,115,1,1,"89,01",2.332,"16,82",1.87,624,14,"$3,16","$3,24","$4.732,77","1,78","28,00",89.75,FIFO,Low Stock,0,2025-08-16,-1.38,77.8,,-175,-26,True
SKU0576,Frozen Product 448,Frozen,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH2609,2025-06-18,2025-04-27,2026-01-20,83,302,8,60,2,1,"41,37",1.457,"7,30",193.0,69,3,"$1,12","$1,28","$338,27","4,11","11,00",99.08,FIFO,In Stock,0,2025-08-14,-1.37,89.78,,234,-180,False
SKU0577,Frozen Product 366,Frozen,A,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH1721,2025-09-08,2025-07-27,2026-05-25,1,335,81,71,0,0,"47,92",1.11,"6,99",512.0,177,7,"$7,18","$7,09","$2.404,23","4,29","23,00",86.14,FIFO,Low Stock,-4,2025-07-29,6.92,60.22,,183,-55,True
SKU0578,Fresh Product 267,Fresh Produce,B,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH4438,2025-04-15,2025-03-26,2025-04-22,147,357,18,58,0,0,"42,25",1.0,"8,45",453.0,157,7,"$2,40","$2,31","$857,19","3,55","14,00",98.16,FIFO,Low Stock,4,2025-08-16,-3.47,90.84,,281,-453,True
SKU0579,Pantry Product 396,Pantry,B,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH3580,2025-07-02,2025-06-15,2027-05-03,69,147,64,54,1,1,"28,59",833.0,"5,14",178.0,64,4,"$12,79","$13,90","$1.879,73","5,83","12,00",77.69,FIFO,Low Stock,2,2025-09-08,-8.17,60.6,,29,288,True
SKU0580,Pantry Product 53,Pantry,C,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH6218,2025-06-12,2025-05-26,2029-07-11,89,72,49,2,0,1,"16,45",425.0,"4,38",54.0,21,2,"$8,21","$8,80","$591,23","6,85","3,00",95.17,FIFO,In Stock,0,2025-06-11,-7.59,74.91,,21,1088,True
SKU0581,Pantry Product 88,Pantry,A,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH9856,2025-04-06,2025-03-09,2028-02-28,156,364,50,35,2,1,"21,03",686.0,"17,31",69.0,27,2,"$10,81","$11,98","$3.935,02","1,73","8,00",77.21,FIFO,In Stock,1,2025-08-24,-0.82,97.47,Seasonal SKU,279,589,False
SKU0582,Fresh Product 28,Fresh Produce,B,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH8304,2025-06-01,2025-04-23,2025-06-06,100,483,112,82,5,1,"51,08",1.8,"9,46",385.0,130,5,"$2,13","$2,16","$1.029,90","3,17","16,00",91.53,FEFO,Expiring Soon,0,2025-08-01,5.82,81.27,,289,-408,True
SKU0583,Dairy Product 389,Dairy,A,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH3159,2025-05-13,2025-05-08,2025-06-07,119,864,152,201,2,2,"58,29",1.531,"14,82",269.0,94,3,"$3,59","$3,72","$3.099,69","2,02","23,00",76.27,FEFO,Expiring Soon,-4,2025-08-28,2.11,72.55,,511,-407,False
SKU0584,Beverages Product 364,Beverages,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH3354,2025-07-12,2025-05-18,2027-10-13,59,240,71,45,3,1,"28,66",868.0,"8,37",93.0,36,2,"$3,12","$3,20","$748,75","3,58","14,00",83.81,FEFO,In Stock,0,2025-07-25,6.8,86.59,,124,451,False
SKU0585,Beverages Product 341,Beverages,C,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH1495,2025-05-16,2025-05-12,2029-02-07,116,31,6,5,4,1,"9,85",217.0,"3,15",52.0,22,3,"$2,15","$2,19","$66,77","9,53","3,00",87.45,FEFO,Low Stock,-3,2025-08-26,9.73,92.0,,20,934,True
SKU0586,Frozen Product 88,Frozen,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH3087,2025-04-08,2025-03-07,2026-03-01,154,10,5,4,1,1,"2,06",47.0,"4,85",7.0,5,1,"$1,09","$1,14","$10,89","6,18","3,00",77.57,FIFO,In Stock,-3,2025-07-20,3.24,62.99,,1,-140,True
SKU0587,Household Product 167,Household,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH8552,2025-06-24,2025-05-30,2029-06-19,77,180,42,18,2,1,"12,51",394.0,"14,39",22.0,9,1,"$2,47","$2,29","$444,11","2,08","7,00",96.55,FEFO,In Stock,3,2025-08-10,9.83,89.83,,120,1066,False
SKU0588,Pantry Product 499,Pantry,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH4411,2025-08-24,2025-07-03,2028-07-21,16,311,31,31,1,0,"27,12",648.0,"11,47",90.0,36,2,"$4,49","$4,46","$1.396,95","2,62","12,00",88.45,FEFO,In Stock,9,2025-07-16,-8.03,63.25,,249,733,False
SKU0589,Seafood Product 356,Seafood,B,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH8972,2025-03-24,2025-03-17,2025-03-28,169,144,16,18,0,2,"8,98",286.0,"16,04",43.0,16,3,"$8,44","$8,59","$1.215,04","1,87","4,00",77.7,FEFO,Expiring Soon,3,2025-07-30,-2.23,94.03,,110,-478,False
SKU0590,Household Product 91,Household,C,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH2781,2025-08-23,2025-07-11,2029-12-30,17,135,40,52,5,0,"18,28",410.0,"7,39",196.0,68,7,"$5,93","$6,41","$801,20","4,06","5,00",75.13,FEFO,Low Stock,2,2025-07-30,-1.61,70.9,,43,1260,True
SKU0591,Beverages Product 47,Beverages,A,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH1003,2025-04-14,2025-02-25,2029-11-06,148,362,110,68,2,0,"29,86",843.0,"12,12",53.0,23,1,"$6,77","$7,08","$2.451,83","2,47","12,00",95.47,FIFO,In Stock,-3,2025-06-17,-8.61,87.32,Temperature controlled,184,1206,False
SKU0592,Meat Product 316,Meat,B,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH6187,2025-07-21,2025-07-02,2025-08-01,50,237,41,39,1,1,"29,41",979.0,"8,06",447.0,153,10,"$8,43","$8,68","$1.997,44","3,72","15,00",95.87,FEFO,Low Stock,-3,2025-07-16,8.43,76.23,,157,-352,True
SKU0593,Personal Product 46,Personal Care,C,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH7622,2025-04-06,2025-02-11,2029-02-14,156,42,30,12,2,1,"20,13",444.0,"2,09",157.0,56,5,"$4,77","$4,43","$200,34","14,38","10,00",79.65,FIFO,Low Stock,0,2025-08-03,-8.55,81.29,Temperature controlled,0,941,True
SKU0594,Personal Product 1,Personal Care,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH1510,2025-08-12,2025-07-28,2028-03-11,28,46,1,10,0,2,"5,14",158.0,"8,95",85.0,34,10,"$15,82","$14,36","$727,89","3,35","1,00",79.49,FEFO,Low Stock,-4,2025-06-12,1.27,79.62,,35,601,True
SKU0595,Pantry Product 365,Pantry,C,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH9931,2025-06-04,2025-05-22,2028-11-11,97,49,10,8,0,1,"4,21",100.0,"11,64",49.0,20,7,"$0,59","$0,58","$28,70","2,58","3,00",86.1,FIFO,Low Stock,2,2025-07-11,7.49,83.58,Temperature controlled,31,846,True
SKU0596,Bakery Product 474,Bakery,B,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH3056,2025-08-01,2025-07-24,2025-08-05,39,402,40,149,1,0,"65,66",2.105,"6,12",203.0,72,2,"$2,70","$2,66","$1.084,07","4,90","17,00",88.52,FIFO,Expiring Soon,4,2025-08-31,-6.13,67.84,,213,-348,False
SKU0597,Dairy Product 454,Dairy,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH3248,2025-08-06,2025-06-26,2025-08-15,34,65,4,3,1,0,"4,04",145.0,"16,09",32.0,12,5,"$0,80","$0,78","$52,03","1,86","3,00",71.71,FEFO,Expiring Soon,5,2025-07-13,-6.51,78.28,,58,-338,False
SKU0598,Beverages Product 477,Beverages,C,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH9346,2025-07-25,2025-06-28,2029-02-09,46,84,17,5,0,0,"7,18",216.0,"11,70",39.0,17,3,"$5,63","$6,12","$473,00","2,56","3,00",75.91,FEFO,In Stock,-3,2025-07-22,2.23,97.84,,62,936,False
SKU0599,Dairy Product 310,Dairy,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH4878,2025-05-05,2025-03-21,2025-06-04,127,275,39,24,0,1,"38,00",1.084,"7,24",403.0,137,7,"$2,13","$1,97","$584,40","4,15","13,00",77.99,FEFO,Low Stock,-1,2025-07-19,-2.95,71.42,,212,-410,True
SKU0600,Pantry Product 18,Pantry,B,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH7038,2025-05-09,2025-05-02,2030-04-21,123,93,32,4,3,0,"17,58",581.0,"5,29",269.0,93,10,"$12,85","$13,11","$1.195,40","5,67","5,00",89.28,FEFO,Low Stock,-1,2025-06-13,0.75,64.81,Temperature controlled,57,1372,True
SKU0601,Personal Product 385,Personal Care,A,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH9574,2025-04-30,2025-03-05,2026-10-07,132,375,31,65,0,1,"23,36",723.0,"16,05",114.0,44,3,"$21,32","$22,16","$7.995,23","1,87","9,00",72.37,FIFO,In Stock,0,2025-08-09,-6.57,94.48,,279,80,False
SKU0602,Beverages Product 492,Beverages,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH1864,2025-04-14,2025-02-16,2028-01-13,148,166,17,49,2,1,"15,80",428.0,"10,51",73.0,26,3,"$6,06","$6,10","$1.005,69","2,86","9,00",86.94,FEFO,In Stock,-1,2025-07-03,7.44,67.47,,100,543,False
SKU0603,Frozen Product 263,Frozen,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH6782,2025-06-17,2025-04-27,2026-03-31,84,147,59,23,0,1,"21,31",808.0,"6,90",134.0,49,4,"$3,05","$3,13","$447,88","4,35","12,00",71.67,FEFO,In Stock,3,2025-08-03,7.42,76.29,,65,-110,True
SKU0604,Beverages Product 306,Beverages,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH8752,2025-07-05,2025-05-29,2026-11-07,66,414,24,18,1,2,"29,96",787.0,"13,82",143.0,53,3,"$1,53","$1,41","$631,39","2,17","7,00",94.3,FIFO,In Stock,-3,2025-06-28,-1.11,75.99,Promotional item,372,111,False
SKU0605,Household Product 320,Household,C,S001,PT Segar Makmur,WHSBY,Surabaya - Sidoarjo,BATCH3077,2025-05-08,2025-04-06,2026-10-23,124,17,1,4,1,0,"2,15",73.0,"7,91",7.0,3,2,"$4,39","$4,08","$74,62","3,79","2,00",78.65,FIFO,In Stock,4,2025-08-05,7.36,66.11,,12,96,False
SKU0606,Pantry Product 141,Pantry,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH3860,2025-08-12,2025-06-15,2029-12-30,28,57,7,13,1,0,"5,98",137.0,"9,53",13.0,7,1,"$13,84","$12,54","$788,94","3,15","5,00",98.74,FIFO,In Stock,0,2025-06-17,8.17,74.57,,37,1260,False
SKU0607,Household Product 134,Household,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH1542,2025-07-25,2025-07-04,2029-07-09,46,210,13,53,1,1,"19,01",677.0,"11,05",62.0,24,2,"$0,83","$0,82","$175,33","2,72","7,00",90.05,FIFO,In Stock,2,2025-08-22,5.27,88.37,,144,1086,False
SKU0608,Household Product 429,Household,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH8211,2025-06-03,2025-04-18,2027-10-03,98,58,8,23,4,0,"10,04",383.0,"5,78",47.0,17,3,"$5,58","$5,90","$323,38","5,19","4,00",98.95,FIFO,In Stock,-2,2025-08-14,6.55,91.91,,27,441,True
SKU0609,Household Product 28,Household,B,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH8602,2025-08-27,2025-08-02,2027-08-05,13,146,38,1,0,0,"18,63",628.0,"7,84",32.0,13,1,"$10,61","$11,08","$1.548,64","3,83","6,00",85.62,FEFO,In Stock,1,2025-08-02,-1.64,97.04,,107,382,False
SKU0610,Personal Product 473,Personal Care,A,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH7390,2025-06-04,2025-05-05,2030-04-03,97,209,35,9,2,0,"23,67",650.0,"8,83",110.0,39,3,"$22,10","$24,62","$4.619,03","3,40","12,00",80.39,FEFO,In Stock,2,2025-08-22,7.65,63.76,,165,1354,False
SKU0611,Bakery Product 148,Bakery,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH9687,2025-03-20,2025-02-05,2025-03-24,173,437,193,157,0,1,"58,22",1.318,"7,51",90.0,32,1,"$2,00","$2,29","$874,13","4,00","21,00",79.76,FIFO,Expiring Soon,0,2025-08-28,-6.53,76.59,,87,-482,True
SKU0612,Pantry Product 490,Pantry,A,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH6488,2025-03-27,2025-03-10,2027-10-06,166,356,25,15,2,2,"28,81",619.0,"12,36",45.0,16,1,"$8,27","$9,24","$2.945,54","2,43","14,00",89.85,FEFO,In Stock,0,2025-08-28,-2.12,70.0,,316,444,False
SKU0613,Pantry Product 237,Pantry,A,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH6528,2025-07-22,2025-06-09,2029-06-20,49,189,5,92,0,1,"24,68",760.0,"7,66",78.0,29,2,"$13,89","$14,94","$2.625,44","3,92","12,00",86.33,FIFO,In Stock,-6,2025-07-31,-4.02,90.56,,92,1067,False
SKU0614,Beverages Product 426,Beverages,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH9605,2025-05-27,2025-05-21,2026-12-13,105,278,2,19,1,1,"20,31",572.0,"13,69",97.0,36,3,"$7,70","$8,83","$2.139,65","2,19","6,00",87.16,FEFO,In Stock,0,2025-07-27,-1.38,91.22,,257,147,False
SKU0615,Meat Product 99,Meat,C,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH1931,2025-04-04,2025-02-03,2025-04-11,158,50,27,0,0,0,"13,64",363.0,"3,67",106.0,38,5,"$2,55","$2,72","$127,27","8,18","8,00",82.15,FIFO,Low Stock,0,2025-06-25,-6.6,85.27,,23,-464,True
SKU0616,Beverages Product 62,Beverages,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH4027,2025-08-07,2025-06-11,2028-09-14,33,190,22,32,0,2,"12,72",339.0,"14,94",102.0,38,5,"$5,79","$6,12","$1.099,25","2,01","5,00",97.96,FIFO,In Stock,2,2025-06-12,-7.58,97.66,,136,788,False
SKU0617,Meat Product 339,Meat,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH6298,2025-07-01,2025-06-15,2025-07-19,70,15,5,3,0,0,"3,31",80.0,"4,53",13.0,6,2,"$2,85","$2,58","$42,78","6,62","2,00",85.92,FIFO,Expiring Soon,-2,2025-08-31,4.77,82.85,,7,-365,True
SKU0618,Fresh Product 199,Fresh Produce,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH3915,2025-07-05,2025-06-07,2025-07-12,66,426,92,61,1,0,"36,60",1.119,"11,64",118.0,45,2,"$1,82","$2,04","$775,32","2,58","14,00",79.55,FIFO,Expiring Soon,-1,2025-07-09,-1.91,64.34,,273,-372,False
SKU0619,Dairy Product 202,Dairy,C,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH9857,2025-08-13,2025-06-25,2025-08-24,27,382,192,89,2,1,"58,36",1.412,"6,55",181.0,64,2,"$1,50","$1,69","$574,45","4,58","23,00",73.4,FEFO,Expiring Soon,-2,2025-08-13,-5.31,77.64,,101,-329,True
SKU0620,Fresh Product 227,Fresh Produce,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH2153,2025-09-01,2025-07-27,2025-09-05,8,72,22,39,2,1,"12,42",389.0,"5,80",102.0,40,5,"$0,80","$0,86","$57,67","5,18","6,00",75.41,FEFO,Low Stock,-1,2025-07-14,8.55,69.33,Fragile,11,-317,True
